Bulan,Tahun,Jenis Produk,Varietas Hibrida,Volume Penjualan,Harga per Unit,Total Pendapatan Bruto,Total Pendapatan Netto,Indeks Permintaan Pasar,Biaya Transportasi,Varietas Benih,Kelas Benih,Kondisi Cuaca_Cerah,Kondisi Cuaca_Hujan,Jenis Pupuk_Jenis B,Jenis Pupuk_Jenis C,Pendapatan per Unit,Rasio Biaya Transportasi
9,2020,Sage 01,Hibrida C,0.5428571428571429,60000,0.5247079964061095,0.5040769950541371,38.97,84300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.966567361800728,160660.7876712329
9,2020,Sage 02,Hibrida A,0.4857142857142857,58000,0.4429469901168014,0.41768034576482643,41.68,96200,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9119496855345911,217181.7444219067
9,2020,Sage 02,Hibrida B,0.6857142857142857,58000,0.6253369272237197,0.6038853985652541,43.62,84300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9119496855345912,134807.3275862069
9,2020,Sage 02,Hibrida C,0.9142857142857144,58000,0.8337825696316262,0.836831083188522,47.98,25500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345911,30583.512931034482
9,2020,Sage 03,Hibrida A,0.6000000000000001,62000,0.610062893081761,0.5951967205810276,33.56,69800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,1.0167714884696015,114414.43298969073
9,2020,Sage 03,Hibrida B,0.6857142857142857,62000,0.6936208445642408,0.69954997103774,41.09,21600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,1.0115303983228512,31140.93264248705
9,2020,Sage 03,Hibrida C,0.45714285714285713,62000,0.47079964061096136,0.4542619079445707,45.94,76100,Jagung Hibrida,Benih Hibrida,False,False,False,True,1.029874213836478,161639.8854961832
10,2020,Sage 01,Hibrida A,0.42857142857142855,60000,0.41689128481581306,0.41148687786837773,35.25,52100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9727463312368971,124972.62931034484
10,2020,Sage 01,Hibrida B,0.5428571428571429,60000,0.5247079964061095,0.507730695539812,40.5,76100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.966567361800728,145033.0479452055
10,2020,Sage 01,Hibrida C,0.4857142857142857,60000,0.47079964061096136,0.4642873056186784,31.13,53600,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9692933777284498,113848.85496183207
10,2020,Sage 02,Hibrida A,0.31428571428571433,58000,0.2866127583108715,0.28868689569130684,38.67,37700,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.9119496855345911,131536.36363636365
10,2020,Sage 02,Hibrida B,0.6285714285714286,58000,0.573225516621743,0.5530900503497751,42.44,82300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.9119496855345912,143573.51097178683
10,2020,Sage 02,Hibrida C,0.7714285714285716,58000,0.7035040431266847,0.6872075925678385,43.28,71300,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9119496855345911,101349.80842911877
10,2020,Sage 03,Hibrida A,0.5142857142857142,62000,0.5265049415992812,0.5157510136790981,40.91,62100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.0237596086652692,117947.61092150172
10,2020,Sage 03,Hibrida B,0.6285714285714286,62000,0.6379155435759208,0.6188121017689256,44.29,78800,Jagung Hibrida,Benih Hibrida,False,True,False,True,1.0148656375071468,123527.32394366199
10,2020,Sage 03,Hibrida C,0.2285714285714286,62000,0.24797843665768193,0.23691128636991493,32.63,67900,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,1.0849056603773584,273814.1304347826
11,2020,Sage 01,Hibrida A,0.5428571428571429,60000,0.5247079964061095,0.5209196631466382,45.7,46500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.966567361800728,88620.7191780822
11,2020,Sage 01,Hibrida B,0.3714285714285714,60000,0.36298292902066487,0.36060241500690643,39.54,46300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9772617319787132,127554.20792079208
11,2020,Sage 01,Hibrida C,0.6285714285714286,60000,0.605570530098832,0.6010782872165041,42.24,46600,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9634076615208691,76952.22551928784
11,2020,Sage 02,Hibrida A,0.4857142857142857,58000,0.4429469901168014,0.4407610390767723,41.2,44400,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9119496855345911,100237.72819472618
11,2020,Sage 02,Hibrida B,0.4857142857142857,58000,0.4429469901168014,0.4399590072628437,41.28,46200,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345911,104301.41987829616
11,2020,Sage 02,Hibrida C,0.3428571428571429,58000,0.31266846361185985,0.30232143652809346,41.57,65100,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9119496855345911,208207.75862068965
11,2020,Sage 03,Hibrida A,0.3714285714285714,62000,0.38724168912848156,0.3680434879472441,31.88,83600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.042573778422835,215885.84686774944
11,2020,Sage 03,Hibrida B,0.45714285714285713,62000,0.47079964061096136,0.45261328699371745,31.01,79800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,1.029874213836478,169498.85496183205
11,2020,Sage 03,Hibrida C,0.7428571428571429,62000,0.7493261455525607,0.7244129572695273,40.52,89800,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.0087082728592163,119841.0071942446
12,2020,Sage 01,Hibrida A,0.5714285714285714,60000,0.5516621743036837,0.5321035512186427,41.69,81400,Jagung Hibrida,Benih Hibrida,False,False,False,False,0.9654088050314465,147554.0716612378
12,2020,Sage 01,Hibrida B,0.6571428571428573,60000,0.632524707996406,0.616584235619124,46.26,71800,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9625375991249655,113513.35227272728
12,2020,Sage 01,Hibrida C,0.6285714285714286,60000,0.605570530098832,0.5774629060286058,38.82,99600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9634076615208691,164472.99703264094
12,2020,Sage 02,Hibrida A,0.31428571428571433,58000,0.2866127583108715,0.2710867531078733,36.84,77200,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9119496855345911,269352.97805642633
12,2020,Sage 02,Hibrida B,0.42857142857142855,58000,0.3908355795148247,0.3650581473065098,35.49,98300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9119496855345911,251512.4137931035
12,2020,Sage 02,Hibrida C,0.31428571428571433,58000,0.2866127583108715,0.2873056186784298,43.97,40800,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9119496855345911,142352.35109717867
12,2020,Sage 03,Hibrida A,0.3428571428571429,62000,0.3593890386343216,0.3482600365370048,43.69,66000,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.0482180293501044,183645.00000000003
12,2020,Sage 03,Hibrida B,0.28571428571428575,62000,0.30368373764600176,0.28908791159827124,41.08,74800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,1.062893081761006,246308.875739645
12,2020,Sage 03,Hibrida C,0.45714285714285713,62000,0.47079964061096136,0.47306509824889725,46.06,33900,Jagung Hibrida,Benih Hibrida,False,True,True,False,1.029874213836478,72005.15267175573
1,2021,Sage 01,Hibrida A,0.2571428571428572,60000,0.2551662174303684,0.24457514592523283,30.53,66700,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9923130677847658,261398.2394366197
1,2021,Sage 01,Hibrida B,0.7428571428571429,60000,0.7133872416891284,0.6987033819008153,40.42,67500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9603289791969035,94619.01763224183
1,2021,Sage 01,Hibrida C,0.2571428571428572,60000,0.2551662174303684,0.2466693401060464,40.11,62000,Jagung Hibrida,Benih Hibrida,False,True,True,False,0.9923130677847658,242978.87323943662
1,2021,Sage 02,Hibrida A,0.2285714285714286,58000,0.20844564240790653,0.1849128904335428,38.7,96600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,0.911949685534591,463430.17241379316
1,2021,Sage 02,Hibrida B,0.2285714285714286,58000,0.20844564240790653,0.18932406541015018,32.76,86700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,0.911949685534591,415935.77586206904
1,2021,Sage 02,Hibrida C,0.31428571428571433,58000,0.2866127583108715,0.2830726729938065,37.71,50300,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9119496855345911,175498.11912225705
1,2021,Sage 03,Hibrida A,0.8,62000,0.8050314465408804,0.7878180278928841,44.66,71500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.0062893081761004,88816.40625000001
1,2021,Sage 03,Hibrida B,0.5714285714285714,62000,0.582210242587601,0.5651650848817003,31.31,75200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,1.0188679245283019,129162.96296296298
1,2021,Sage 03,Hibrida C,0.2285714285714286,62000,0.24797843665768193,0.23499532148108543,40.02,72200,Jagung Hibrida,Benih Hibrida,True,False,True,False,1.0849056603773584,291154.347826087
2,2021,Sage 01,Hibrida A,0.45714285714285713,60000,0.4438454627133872,0.426057122488081,33.95,79400,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9709119496855345,178891.09311740892
2,2021,Sage 01,Hibrida B,0.5428571428571429,60000,0.5247079964061095,0.5111616094105067,31.71,68400,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.966567361800728,130358.2191780822
2,2021,Sage 01,Hibrida C,0.39999999999999997,60000,0.389937106918239,0.3737913826137326,45.96,76700,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9748427672955976,196698.38709677418
2,2021,Sage 02,Hibrida A,0.28571428571428575,58000,0.2605570530098832,0.2515706456356102,37.42,63000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.911949685534591,241789.6551724138
2,2021,Sage 02,Hibrida B,0.42857142857142855,58000,0.3908355795148247,0.3958472574967696,31.89,29200,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9119496855345911,74711.72413793104
2,2021,Sage 02,Hibrida C,0.5714285714285714,58000,0.5211141060197664,0.5261774272601702,49.92,26700,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9119496855345912,51236.379310344826
2,2021,Sage 03,Hibrida A,0.42857142857142855,62000,0.4429469901168014,0.4188833934857194,30.54,93500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,True,False,1.0335429769392033,211086.20689655174
2,2021,Sage 03,Hibrida B,0.2,62000,0.22012578616352196,0.22546005435993405,33.56,31600,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.1006289308176098,143554.28571428574
2,2021,Sage 03,Hibrida C,0.7428571428571429,62000,0.7493261455525607,0.7400080203181392,43.22,54800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,False,1.0087082728592163,73132.37410071942
3,2021,Sage 01,Hibrida A,0.2571428571428572,60000,0.2551662174303684,0.24096600276255403,37.69,74800,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9923130677847658,293142.25352112675
3,2021,Sage 01,Hibrida B,0.2571428571428572,60000,0.2551662174303684,0.23864902196676024,41.57,80000,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9923130677847658,313521.12676056335
3,2021,Sage 01,Hibrida C,0.42857142857142855,60000,0.41689128481581306,0.4128681548812548,38.91,49000,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,0.9727463312368971,117536.6379310345
3,2021,Sage 02,Hibrida A,0.6857142857142857,58000,0.6253369272237197,0.6250501269883706,35.62,36800,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9119496855345912,58848.275862068964
3,2021,Sage 02,Hibrida B,0.6857142857142857,58000,0.6253369272237197,0.6302633337789065,37.67,25100,Jagung Hibrida,Benih Hibrida,True,False,False,False,0.9119496855345912,40138.362068965514
3,2021,Sage 02,Hibrida C,0.14285714285714285,58000,0.1302785265049416,0.12854787684355923,34.31,49100,Jagung Hibrida,Benih Hibrida,False,False,True,False,0.9119496855345912,376884.8275862069
3,2021,Sage 03,Hibrida A,0.28571428571428575,62000,0.30368373764600176,0.30401461480194275,40.88,41300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,1.062893081761006,135996.7455621302
3,2021,Sage 03,Hibrida B,0.2571428571428572,62000,0.2758310871518418,0.25869981731497577,39.49,81000,Jagung Hibrida,Benih Hibrida,False,True,False,True,1.0726764500349402,293657.98045602615
3,2021,Sage 03,Hibrida C,0.31428571428571433,62000,0.33153638814016173,0.33618500200507956,41.15,31100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,1.0548885077186962,93805.69105691057
4,2021,Sage 01,Hibrida A,0.8,60000,0.7672955974842767,0.7547119369068307,40.79,61800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,True,False,0.9591194968553458,80542.62295081968
4,2021,Sage 01,Hibrida B,0.7714285714285716,60000,0.7403414195867025,0.7284676736621662,45.86,60700,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9597018402049846,81989.19902912622
4,2021,Sage 01,Hibrida C,0.5428571428571429,60000,0.5247079964061095,0.5125428864233836,43.84,65300,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.966567361800728,124450.17123287673
4,2021,Sage 02,Hibrida A,0.7714285714285716,58000,0.7035040431266847,0.6868511339838703,49.86,72100,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9119496855345911,102486.97318007662
4,2021,Sage 02,Hibrida B,0.5142857142857142,58000,0.4690026954177897,0.46566858263155547,43.24,46500,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9119496855345912,99146.55172413794
4,2021,Sage 02,Hibrida C,0.5714285714285714,58000,0.5211141060197664,0.5079980394777881,36.49,67500,Jagung Hibrida,Benih Hibrida,True,False,False,True,0.9119496855345912,129530.1724137931
4,2021,Sage 03,Hibrida A,0.14285714285714285,62000,0.16442048517520214,0.174887492759435,33.88,21100,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,1.150943396226415,128329.50819672133
4,2021,Sage 03,Hibrida B,0.28571428571428575,62000,0.30368373764600176,0.281112150781981,37.19,92700,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,1.062893081761006,305251.77514792903
4,2021,Sage 03,Hibrida C,0.4857142857142857,62000,0.4986522911051213,0.5041661097001293,32.07,26100,Jagung Hibrida,Benih Hibrida,True,False,False,False,1.0266370699223086,52341.08108108108
5,2021,Sage 01,Hibrida A,0.7142857142857144,60000,0.6864330637915544,0.6795437330125205,48.79,50500,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.961006289308176,73568.7172774869
5,2021,Sage 01,Hibrida B,0.9714285714285715,60000,0.9290206648697213,0.9130686628347369,49.19,66400,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,False,0.9563448020717719,71473.11411992264
5,2021,Sage 01,Hibrida C,0.45714285714285713,60000,0.4438454627133872,0.4269482689480016,45.12,77400,Jagung Hibrida,Benih Hibrida,False,False,False,False,0.9709119496855345,174385.020242915
5,2021,Sage 02,Hibrida A,0.3428571428571429,58000,0.31266846361185985,0.2910929911330928,30.99,90300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9119496855345911,288804.3103448276
5,2021,Sage 02,Hibrida B,0.6571428571428573,58000,0.5992812219227314,0.5861070266898365,38.58,66200,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9119496855345911,110465.6671664168
5,2021,Sage 02,Hibrida C,0.17142857142857143,58000,0.15633423180592987,0.14989083455865976,31.54,59200,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9119496855345909,378675.8620689656
5,2021,Sage 03,Hibrida A,0.4857142857142857,62000,0.4986522911051213,0.5050572561600499,40.35,24100,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,1.0266370699223086,48330.270270270266
5,2021,Sage 03,Hibrida B,0.42857142857142855,62000,0.4429469901168014,0.4230717818473467,44.41,84100,Jagung Hibrida,Benih Hibrida,False,False,False,True,1.0335429769392033,189864.70588235295
5,2021,Sage 03,Hibrida C,0.7142857142857144,62000,0.7214734950584006,0.6964309584280175,43.74,90600,Jagung Hibrida,Benih Hibrida,True,False,False,True,1.0100628930817608,125576.3387297634
6,2021,Sage 01,Hibrida A,0.6571428571428573,60000,0.632524707996406,0.6174753820790446,39.76,69800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,False,False,True,0.9625375991249655,110351.42045454547
6,2021,Sage 01,Hibrida B,0.5714285714285714,60000,0.5516621743036837,0.5264447711981464,36.26,94100,Jagung Hibrida,Benih Hibrida,False,False,False,False,0.9654088050314465,170575.4071661238
6,2021,Sage 01,Hibrida C,0.9142857142857144,60000,0.8751123090745733,0.8550550282939,48.47,76600,Jagung Hibrida,Benih Hibrida,False,True,False,True,0.9571540880503144,87531.62217659137
6,2021,Sage 02,Hibrida A,0.39999999999999997,58000,0.3647798742138365,0.3579735329501404,41.89,56200,Jagung Hibrida,Benih Hibrida,False,False,False,True,0.9119496855345913,154065.5172413793
6,2021,Sage 02,Hibrida B,0.39999999999999997,58000,0.3647798742138365,0.3494630842578978,42.06,75300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9119496855345913,206425.8620689655
6,2021,Sage 02,Hibrida C,0.2285714285714286,58000,0.20844564240790653,0.19177471817493202,32.9,81200,Jagung Hibrida,Benih Hibrida,True,False,True,False,0.911949685534591,389550.00000000006
6,2021,Sage 03,Hibrida A,0.7714285714285716,62000,0.7771787960467206,0.7681236911286369,41.61,53700,Jagung Hibrida,Benih Hibrida,False,False,False,False,1.0074539948753782,69096.06936416186
6,2021,Sage 03,Hibrida B,0.8857142857142857,62000,0.8885893980233602,0.8830370271354098,45.82,43800,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,False,1.0032460945425035,49291.60768452983
6,2021,Sage 03,Hibrida C,0.0,62000,0.02515723270440251,0.02192220291404895,30.19,54400,Jagung Hibrida,Benih Hibrida,False,False,False,True,,2162400.0000000005
7,2021,Sage 01,Hibrida A,0.45714285714285713,60000,0.4438454627133872,0.44347903577953035,49.65,40300,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,True,False,0.9709119496855345,90797.36842105264
7,2021,Sage 01,Hibrida B,0.3428571428571429,60000,0.3360287511230907,0.3438934188833935,40.79,23800,Jagung Bersari Bebas (Komposit),Benih Komposit,False,True,False,True,0.9800838574423477,70827.27272727274
7,2021,Sage 01,Hibrida C,0.5714285714285714,60000,0.5516621743036837,0.5329055830325715,34.67,79600,Jagung Bersari Bebas (Komposit),Benih Komposit,True,False,False,True,0.9654088050314465,144291.2052117264
7,2021,Sage 02,Hibrida A,0.6857142857142857,58000,0.6253369272237197,0.6042418571492225,36.51,83500,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345912,133528.0172413793
7,2021,Sage 02,Hibrida B,0.6285714285714286,58000,0.573225516621743,0.5730517310519985,34.35,37500,Jagung Hibrida,Benih Hibrida,False,True,False,False,0.9119496855345912,65419.27899686521
